customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-12925,Male,0,Yes,No,37,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,98.63,3657.68,0
CUST-12926,Female,0,Yes,No,15,Yes,Yes,No,No,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),31.19,501.91,1
CUST-12927,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.59,5874.03,0
CUST-12928,Male,1,No,No,64,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.84,3497.97,1
CUST-12929,Female,0,No,No,10,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.87,906.66,1
CUST-12930,Male,1,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),100.11,643.72,1
CUST-12931,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.02,3072.65,1
CUST-12932,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.45,259.26,1
CUST-12933,Male,0,No,No,58,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.92,4048.99,1
CUST-12934,Female,0,No,Yes,71,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.3,6883.58,0
CUST-12935,Male,0,No,No,2,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.5,78.35,1
CUST-12936,Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.91,6423.36,0
CUST-12937,Female,0,No,No,9,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,97.48,927.02,1
CUST-12938,Female,0,Yes,No,21,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,89.95,1843.35,0
CUST-12939,Male,0,No,No,39,Yes,No,No,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,49.29,1814.63,0
CUST-12940,Female,0,No,No,49,Yes,No phone service,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,950.61,0
CUST-12941,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.68,533.06,1
CUST-12942,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),118.75,819.66,0
CUST-12943,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.17,1505.93,1
CUST-12944,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,74.23,3596.05,1
CUST-12945,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,118.75,3433.85,0
CUST-12946,Female,0,Yes,No,20,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,85.61,1725.09,1
CUST-12947,Male,0,Yes,No,11,Yes,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),84.43,952.77,1
CUST-12948,Female,0,No,Yes,70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),81.66,5717.77,0
CUST-12949,Female,0,Yes,No,51,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,One year,No,Electronic check,80.67,3993.17,1
CUST-12950,Male,0,No,No,71,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.99,6656.36,0
CUST-12951,Female,0,Yes,No,36,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),83.24,2998.42,1
CUST-12952,Female,0,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,67.05,3961.92,0
CUST-12953,Male,0,No,No,46,Yes,No,No,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),98.28,4498.61,0
CUST-12954,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),90.35,3530.54,1
CUST-12955,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),69.94,2355.11,0
CUST-12956,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Mailed check,75.92,2754.82,1
CUST-12957,Male,0,Yes,No,30,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),27.86,812.06,0
CUST-12958,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.92,3929.21,1
CUST-12959,Male,0,Yes,No,35,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.56,2325.1,1
CUST-12960,Female,0,No,No,70,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.69,6702.94,0
CUST-12961,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.46,4206.11,1
CUST-12962,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,No,Credit card (automatic),62.28,2028.09,0
CUST-12963,Male,0,Yes,No,28,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,34.7,950.84,0
CUST-12964,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.25,5311.12,1
CUST-12965,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),103.57,4745.64,0
CUST-12966,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),21.83,347.48,0
CUST-12967,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,98.36,5872.53,0
CUST-12968,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.72,3746.17,1
CUST-12969,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.74,5093.7,0
CUST-12970,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),118.75,6756.83,0
CUST-12971,Male,0,Yes,No,16,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,Two year,No,Credit card (automatic),18.25,179.78,0
CUST-12972,Female,0,No,Yes,58,No,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,78.43,4530.7,1
CUST-12973,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,110.6,878.86,1
CUST-12974,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),110.73,6348.91,0
CUST-12975,Male,0,Yes,No,43,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),47.02,1985.66,1
CUST-12976,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.51,4522.15,1
CUST-12977,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,99.45,5234.24,0
CUST-12978,Male,0,Yes,No,22,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,94.66,2017.45,1
CUST-12979,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),111.03,6128.09,1
CUST-12980,Female,0,No,No,1,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Two year,No,Mailed check,87.52,91.06,0
CUST-12981,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),91.73,4513.18,0
CUST-12982,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,87.77,4986.68,0
CUST-12983,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.49,31.91,1
CUST-12984,Female,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,60.15,2960.96,0
CUST-12985,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,98.93,5596.42,1
CUST-12986,Female,0,Yes,Yes,38,Yes,No phone service,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.49,2185.29,0
CUST-12987,Female,0,Yes,Yes,44,Yes,No,No,No,No internet service,No,Yes,No,No,One year,No,Bank transfer (automatic),68.98,2958.2,0
CUST-12988,Female,1,No,No,4,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.76,329.49,1
CUST-12989,Male,0,No,No,72,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),56.18,4061.24,0
CUST-12990,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.49,6233.32,0
CUST-12991,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.02,2549.63,0
CUST-12992,Male,1,No,No,1,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,81.59,169.17,1
CUST-12993,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.55,1824.29,0
CUST-12994,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Electronic check,91.55,5374.55,0
CUST-12995,Female,0,No,Yes,49,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,111.95,5482.25,1
CUST-12996,Male,0,Yes,No,66,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),68.86,4479.42,1
CUST-12997,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.08,2509.06,0
CUST-12998,Male,1,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Credit card (automatic),95.01,4870.8,1
CUST-12999,Female,0,No,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.75,2797.79,1
CUST-13000,Female,0,No,Yes,59,Yes,Yes,No,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,38.83,2283.92,0
CUST-13001,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),99.41,3729.5,1
CUST-13002,Female,0,Yes,No,58,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,99.27,5776.07,0
CUST-13003,Female,0,No,No,14,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,45.12,645.86,0
CUST-13004,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,97.39,1886.4,1
CUST-13005,Male,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,94.14,593.37,1
CUST-13006,Female,0,Yes,No,49,Yes,No,No,No,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,43.41,2137.94,0
CUST-13007,Male,1,No,No,53,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.71,2418.1,0
CUST-13008,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,115.26,2340.03,1
CUST-13009,Female,1,Yes,Yes,28,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.55,1107.28,1
CUST-13010,Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),44.73,1903.63,0
CUST-13011,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,21.42,1222.68,0
CUST-13012,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,66.65,1452.44,1
CUST-13013,Female,0,Yes,Yes,35,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.44,1579.79,0
CUST-13014,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),50.88,736.49,1
CUST-13015,Male,0,Yes,No,59,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,60.85,3695.83,0
CUST-13016,Female,0,No,No,63,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.55,7399.39,1
CUST-13017,Male,0,No,No,53,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,84.17,4407.73,0
CUST-13018,Female,0,No,No,59,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,94.6,5533.25,1
CUST-13019,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,6478.68,1
CUST-13020,Male,1,Yes,No,61,Yes,No,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.3,5192.53,1
CUST-13021,Male,1,Yes,No,31,No,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,56.0,1863.01,0
CUST-13022,Male,0,Yes,Yes,15,No,Yes,No,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,29.75,464.45,0
CUST-13023,Male,1,Yes,No,70,Yes,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.05,2595.71,0
CUST-13024,Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.15,25.12,1
CUST-13025,Female,1,No,No,29,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),118.26,3457.95,1
CUST-13026,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.33,3684.66,1
CUST-13027,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,73.37,4153.02,0
CUST-13028,Male,1,Yes,No,50,Yes,No phone service,No,No,No,No,No internet service,No internet service,No,Two year,No,Mailed check,47.29,2387.58,0
CUST-13029,Female,0,No,No,35,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,79.42,2820.49,1
CUST-13030,Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,93.17,6254.87,0
CUST-13031,Male,0,No,No,17,Yes,No,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.71,834.98,0
CUST-13032,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,91.71,822.94,1
CUST-13033,Male,0,Yes,No,45,No,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,84.07,3714.31,1
CUST-13034,Male,1,Yes,No,23,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.58,1333.76,1
CUST-13035,Female,1,No,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),49.09,1747.93,0
CUST-13036,Female,1,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),48.85,1557.2,1
CUST-13037,Male,0,No,No,19,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),43.89,874.65,1
CUST-13038,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.88,4929.53,0
CUST-13039,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),86.05,2292.35,0
CUST-13040,Male,0,Yes,Yes,48,No,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Electronic check,76.36,3683.77,0
CUST-13041,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),75.96,877.51,1
CUST-13042,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,94.99,6805.57,0
CUST-13043,Female,1,Yes,Yes,72,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),89.82,6461.5,0
CUST-13044,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),104.61,519.58,1
CUST-13045,Female,0,No,Yes,46,Yes,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),101.71,4612.02,0
CUST-13046,Female,0,No,Yes,43,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.01,2288.86,1
CUST-13047,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.77,786.85,1
CUST-13048,Male,0,No,No,56,No,Yes,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,70.33,3898.7,1
CUST-13049,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.67,5258.46,1
CUST-13050,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),105.92,6515.86,1
CUST-13051,Male,0,Yes,Yes,43,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,Yes,Mailed check,91.78,3906.39,0
CUST-13052,Female,1,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.48,4250.88,1
CUST-13053,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.19,4322.35,0
CUST-13054,Female,0,No,Yes,56,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,118.75,6770.08,0
CUST-13055,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,63.41,2707.52,0
CUST-13056,Female,0,Yes,Yes,54,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,65.63,3495.17,1
CUST-13057,Male,0,No,No,4,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,92.61,376.06,0
CUST-13058,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.05,3210.07,0
CUST-13059,Male,1,No,No,14,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,63.43,890.84,1
CUST-13060,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,No,Mailed check,106.41,3057.37,1
CUST-13061,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),117.85,6529.68,1
CUST-13062,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,93.6,712.48,0
CUST-13063,Male,0,No,No,55,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,43.44,2363.33,0
CUST-13064,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,92.46,1705.62,1
CUST-13065,Female,1,Yes,No,55,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.39,4595.19,1
CUST-13066,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,54.21,3009.27,0
CUST-13067,Female,0,No,No,1,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.04,24.74,1
CUST-13068,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,101.15,1707.01,1
CUST-13069,Male,0,No,Yes,58,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.13,3250.44,1
CUST-13070,Male,1,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.55,2013.38,1
CUST-13071,Male,0,Yes,No,32,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.15,3321.48,1
CUST-13072,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,77.47,83.15,1
CUST-13073,Female,0,Yes,No,50,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.31,2497.9,0
